   4.2000000e-01  -8.5915539e-01  -6.2535770e+00   2.7888452e+01
   4.3000000e-01  -1.3696907e+00  -6.1961161e+00   2.7223254e+01
   4.4000000e-01  -1.8264824e+00  -6.1517126e+00   2.6604478e+01
   4.5000000e-01  -2.2363423e+00  -6.1248255e+00   2.6027675e+01
   4.6000000e-01  -2.6063928e+00  -6.1181303e+00   2.5488952e+01
   4.7000000e-01  -2.9424193e+00  -6.1334618e+00   2.4985485e+01
   4.8000000e-01  -3.2488425e+00  -6.1722654e+00   2.4515733e+01
   4.9000000e-01  -3.5301596e+00  -6.2355240e+00   2.4078389e+01
   5.0000000e-01  -3.7909639e+00  -6.3237579e+00   2.3672367e+01
   5.1000000e-01  -4.0359449e+00  -6.4370247e+00   2.3296795e+01
   5.2000000e-01  -4.2698887e+00  -6.5749194e+00   2.2951020e+01
   5.3000000e-01  -4.4970084e+00  -6.7367304e+00   2.2634935e+01
   5.4000000e-01  -4.7193705e+00  -6.9221790e+00   2.2349664e+01
   5.5000000e-01  -4.9392149e+00  -7.1309218e+00   2.2096299e+01
   5.6000000e-01  -5.1587583e+00  -7.3623218e+00   2.1876005e+01
   5.7000000e-01  -5.3801614e+00  -7.6154512e+00   2.1690040e+01
   5.8000000e-01  -5.6055287e+00  -7.8890911e+00   2.1539749e+01
   5.9000000e-01  -5.8368409e+00  -8.1817364e+00   2.1426553e+01
   6.0000000e-01  -6.0752301e+00  -8.4919513e+00   2.1352306e+01
   6.1000000e-01  -6.3213162e+00  -8.8183469e+00   2.1319489e+01
   6.2000000e-01  -6.5755770e+00  -9.1590005e+00   2.1330447e+01
   6.3000000e-01  -6.8383360e+00  -9.5114201e+00   2.1387326e+01
   6.4000000e-01  -7.1097628e+00  -9.8725444e+00   2.1492074e+01
   6.5000000e-01  -7.3898728e+00  -1.0238743e+01   2.1646442e+01
   6.6000000e-01  -7.6785229e+00  -1.0605832e+01   2.1851970e+01
   6.7000000e-01  -7.9748826e+00  -1.0969933e+01   2.2109365e+01
   6.8000000e-01  -8.2773863e+00  -1.1325539e+01   2.2420292e+01
   6.9000000e-01  -8.5842008e+00  -1.1666116e+01   2.2785975e+01
   7.0000000e-01  -8.8931197e+00  -1.1984995e+01   2.3206233e+01
   7.1000000e-01  -9.2015632e+00  -1.2275383e+01   2.3679481e+01
   7.2000000e-01  -9.5065783e+00  -1.2530352e+01   2.4202730e+01
   7.3000000e-01  -9.8048386e+00  -1.2742847e+01   2.4771584e+01
   7.4000000e-01  -1.0092644e+01  -1.2905682e+01   2.5380244e+01
   7.5000000e-01  -1.0365929e+01  -1.3011546e+01   2.6021517e+01
   7.6000000e-01  -1.0621069e+01  -1.3054328e+01   2.6688120e+01
   7.7000000e-01  -1.0853143e+01  -1.3028960e+01   2.7369431e+01
   7.8000000e-01  -1.1056844e+01  -1.2931607e+01   2.8053028e+01
   7.9000000e-01  -1.1227610e+01  -1.2760532e+01   2.8726643e+01
   8.0000000e-01  -1.1361625e+01  -1.2516089e+01   2.9378158e+01
   8.1000000e-01  -1.1455821e+01  -1.2200726e+01   2.9995609e+01
   8.2000000e-01  -1.1507873e+01  -1.1818985e+01   3.0567184e+01
   8.3000000e-01  -1.1516204e+01  -1.1377504e+01   3.1081224e+01
   8.4000000e-01  -1.1479651e+01  -1.0884640e+01   3.1527268e+01
   8.5000000e-01  -1.1397956e+01  -1.0352148e+01   3.1897632e+01
   8.6000000e-01  -1.1272148e+01  -9.7927945e+00   3.2186640e+01
   8.7000000e-01  -1.1104175e+01  -9.2186433e+00   3.2390895e+01
   8.8000000e-01  -1.0896905e+01  -8.6410511e+00   3.2509272e+01
   8.9000000e-01  -1.0654125e+01  -8.0706699e+00   3.2542925e+01
   9.0000000e-01  -1.0380544e+01  -7.5174461e+00   3.2495282e+01
   9.1000000e-01  -1.0081791e+01  -6.9906211e+00   3.2372045e+01
   9.2000000e-01  -9.7631923e+00  -6.4979862e+00   3.2181114e+01
   9.3000000e-01  -9.4296395e+00  -6.0448699e+00   3.1929751e+01
   9.4000000e-01  -9.0869742e+00  -5.6354784e+00   3.1624408e+01
   9.5000000e-01  -8.7405398e+00  -5.2726480e+00   3.1271838e+01
   9.6000000e-01  -8.3951738e+00  -4.9578417e+00   3.0879095e+01
   9.7000000e-01  -8.0552078e+00  -4.6911493e+00   3.0453533e+01
   9.8000000e-01  -7.7244679e+00  -4.4712874e+00   3.0002811e+01
   9.9000000e-01  -7.4062739e+00  -4.2955994e+00   2.9534890e+01
   1.0000000e+00  -7.1034435e+00  -4.1600784e+00   2.9057981e+01
   1.0100000e+00  -6.8184619e+00  -4.0619069e+00   2.8575453e+01
   1.0200000e+00  -6.5530413e+00  -3.9991043e+00   2.8089101e+01
   1.0300000e+00  -6.3084046e+00  -3.9689827e+00   2.7602392e+01
   1.0400000e+00  -6.0855168e+00  -3.9689539e+00   2.7118388e+01
   1.0500000e+00  -5.8850850e+00  -3.9965287e+00   2.6639747e+01
   1.0600000e+00  -5.7075585e+00  -4.0493173e+00   2.6168720e+01
   1.0700000e+00  -5.5531290e+00  -4.1250293e+00   2.5707155e+01
   1.0800000e+00  -5.4216945e+00  -4.2215667e+00   2.5256550e+01
   1.0900000e+00  -5.3127511e+00  -4.3378221e+00   2.4818527e+01
   1.1000000e+00  -5.2260237e+00  -4.4727238e+00   2.4394409e+01
   1.1100000e+00  -5.1612441e+00  -4.6252922e+00   2.3985455e+01
   1.1200000e+00  -5.1180824e+00  -4.7947558e+00   2.3592949e+01
   1.1300000e+00  -5.0961473e+00  -4.9805518e+00   2.3218197e+01
   1.1400000e+00  -5.0949857e+00  -5.1823259e+00   2.2862531e+01
   1.1500000e+00  -5.1140831e+00  -5.3999320e+00   2.2527305e+01
   1.1600000e+00  -5.1528632e+00  -5.6334327e+00   2.2213896e+01
   1.1700000e+00  -5.2106789e+00  -5.8830882e+00   2.1923708e+01
   1.1800000e+00  -5.2867331e+00  -6.1488937e+00   2.1658306e+01
   1.1900000e+00  -5.3811151e+00  -6.4309194e+00   2.1419424e+01
   1.2000000e+00  -5.4940955e+00  -6.7292409e+00   2.1208906e+01
   1.2100000e+00  -5.6257845e+00  -7.0437236e+00   2.1028734e+01
   1.2200000e+00  -5.7761314e+00  -7.3740232e+00   2.0881030e+01
   1.2300000e+00  -5.9449248e+00  -7.7195851e+00   2.0768057e+01
   1.2400000e+00  -6.1317929e+00  -8.0796449e+00   2.0692214e+01
   1.2500000e+00  -6.3362029e+00  -8.4532281e+00   2.0656041e+01
   1.2600000e+00  -6.5574615e+00  -8.8391501e+00   2.0662218e+01
   1.2700000e+00  -6.7947149e+00  -9.2360165e+00   2.0713562e+01
   1.2800000e+00  -7.0469523e+00  -9.6422172e+00   2.0812993e+01
   1.2900000e+00  -7.3134373e+00  -1.0055159e+01   2.0961778e+01
   1.3000000e+00  -7.5936932e+00  -1.0470652e+01   2.1163030e+01
   1.3100000e+00  -7.8867545e+00  -1.0883898e+01   2.1420298e+01
   1.3200000e+00  -8.1911591e+00  -1.1289544e+01   2.1735948e+01
   1.3300000e+00  -8.5049476e+00  -1.1681680e+01   2.2111168e+01
   1.3400000e+00  -8.8256639e+00  -1.2053838e+01   2.2545966e+01
   1.3500000e+00  -9.1503549e+00  -1.2398998e+01   2.3039169e+01
   1.3600000e+00  -9.4755705e+00  -1.2709578e+01   2.3588423e+01
   1.3700000e+00  -9.7973639e+00  -1.2977444e+01   2.4190196e+01
   1.3800000e+00  -1.0111291e+01  -1.3193904e+01   2.4839775e+01
   1.3900000e+00  -1.0413227e+01  -1.3350752e+01   2.5531583e+01
   1.4000000e+00  -1.0698759e+01  -1.3440523e+01   2.6256913e+01
   1.4100000e+00  -1.0961774e+01  -1.3455508e+01   2.7003962e+01
   1.4200000e+00  -1.1196664e+01  -1.3390305e+01   2.7760335e+01
   1.4300000e+00  -1.1398378e+01  -1.3241869e+01   2.8513086e+01
   1.4400000e+00  -1.1562414e+01  -1.3009513e+01   2.9248717e+01
   1.4500000e+00  -1.1684821e+01  -1.2694905e+01   2.9953174e+01
   1.4600000e+00  -1.1762203e+01  -1.2302070e+01   3.0611854e+01
   1.4700000e+00  -1.1791819e+01  -1.1836902e+01   3.1210194e+01
   1.4800000e+00  -1.1771834e+01  -1.1309437e+01   3.1736026e+01
   1.4900000e+00  -1.1701370e+01  -1.0733803e+01   3.2179259e+01
   1.5000000e+00  -1.1580841e+01  -1.0123778e+01   3.2532491e+01
   1.5100000e+00  -1.1411968e+01  -9.4926658e+00   3.2791055e+01
   1.5200000e+00  -1.1197778e+01  -8.8532955e+00   3.2953014e+01
   1.5300000e+00  -1.0942603e+01  -8.2180233e+00   3.3019169e+01
   1.5400000e+00  -1.0652081e+01  -7.5987312e+00   3.2993051e+01
   1.5500000e+00  -1.0332237e+01  -7.0068342e+00   3.2881511e+01
   1.5600000e+00  -9.9877155e+00  -6.4519546e+00   3.2693494e+01
   1.5700000e+00  -9.6253617e+00  -5.9409903e+00   3.2435584e+01
   1.5800000e+00  -9.2516926e+00  -5.4790683e+00   3.2114908e+01
   1.5900000e+00  -8.8726791e+00  -5.0695873e+00   3.1739334e+01
   1.6000000e+00  -8.4937463e+00  -4.7142182e+00   3.1317468e+01
   1.6100000e+00  -8.1197738e+00  -4.4129030e+00   3.0858662e+01
   1.6200000e+00  -7.7550956e+00  -4.1638562e+00   3.0373006e+01
   1.6300000e+00  -7.4034998e+00  -3.9635634e+00   2.9871333e+01
   1.6400000e+00  -7.0683563e+00  -3.8076417e+00   2.9362042e+01
   1.6500000e+00  -6.7524570e+00  -3.6935736e+00   2.8844864e+01
   1.6600000e+00  -6.4575938e+00  -3.6181331e+00   2.8323732e+01
   1.6700000e+00  -6.1851940e+00  -3.5780857e+00   2.7802440e+01
   1.6800000e+00  -5.9363483e+00  -3.5702769e+00   2.7284250e+01
   1.6900000e+00  -5.7118105e+00  -3.5916322e+00   2.6771888e+01
   1.7000000e+00  -5.5119980e+00  -3.6391572e+00   2.6267549e+01
   1.7100000e+00  -5.3369817e+00  -3.7099770e+00   2.5772915e+01
   1.7200000e+00  -5.1863627e+00  -3.8022988e+00   2.5289643e+01
   1.7300000e+00  -5.0597475e+00  -3.9146689e+00   2.4819110e+01
   1.7400000e+00  -4.9567564e+00  -4.0456962e+00   2.4362533e+01
   1.7500000e+00  -4.8769491e+00  -4.1942700e+00   2.3921111e+01
   1.7600000e+00  -4.8198236e+00  -4.3595596e+00   2.3496031e+01
   1.7700000e+00  -4.7848171e+00  -4.5410147e+00   2.3088464e+01
   1.7800000e+00  -4.7713054e+00  -4.7383650e+00   2.2699563e+01
   1.7900000e+00  -4.7786034e+00  -4.9516205e+00   2.2330468e+01
   1.8000000e+00  -4.8057631e+00  -5.1810613e+00   2.1982420e+01
   1.8100000e+00  -4.8517735e+00  -5.4269934e+00   2.1656994e+01
   1.8200000e+00  -4.9170276e+00  -5.6895734e+00   2.1355441e+01
   1.8300000e+00  -5.0018839e+00  -5.9689117e+00   2.1079180e+01
   1.8400000e+00  -5.1065387e+00  -6.2650772e+00   2.0829855e+01
   1.8500000e+00  -5.2310268e+00  -6.5780980e+00   2.0609334e+01
   1.8600000e+00  -5.3752207e+00  -6.9079608e+00   2.0419708e+01
   1.8700000e+00  -5.5388313e+00  -7.2546109e+00   2.0263291e+01
   1.8800000e+00  -5.7214076e+00  -7.6179528e+00   2.0142622e+01
   1.8900000e+00  -5.9223365e+00  -7.9978496e+00   2.0060462e+01
   1.9000000e+00  -6.1408433e+00  -8.3941230e+00   2.0019798e+01
   1.9100000e+00  -6.3759912e+00  -8.8065539e+00   2.0023839e+01
   1.9200000e+00  -6.6275570e+00  -9.2333945e+00   2.0074917e+01
   1.9300000e+00  -6.8961070e+00  -9.6714941e+00   2.0176141e+01
   1.9400000e+00  -7.1813154e+00  -1.0118044e+01   2.0331739e+01
   1.9500000e+00  -7.4823984e+00  -1.0569348e+01   2.0545227e+01
   1.9600000e+00  -7.7981136e+00  -1.1020823e+01   2.0819411e+01
   1.9700000e+00  -8.1267608e+00  -1.1466997e+01   2.1156381e+01
   1.9800000e+00  -8.4661817e+00  -1.1901512e+01   2.1557515e+01
   1.9900000e+00  -8.8137600e+00  -1.2317120e+01   2.2023478e+01
   2.0000000e+00  -9.1664210e+00  -1.2705687e+01   2.2554223e+01
   2.0100000e+00  -9.5207071e+00  -1.3058406e+01   2.3148939e+01
   2.0200000e+00  -9.8731821e+00  -1.3367011e+01   2.3804765e+01
   2.0300000e+00  -1.0218775e+01  -1.3619748e+01   2.4516369e+01
   2.0400000e+00  -1.0551974e+01  -1.3805542e+01   2.5276474e+01
   2.0500000e+00  -1.0867187e+01  -1.3915073e+01   2.6075818e+01
   2.0600000e+00  -1.1158736e+01  -1.3940776e+01   2.6903153e+01
   2.0700000e+00  -1.1420863e+01  -1.3876843e+01   2.7745242e+01
   2.0800000e+00  -1.1647725e+01  -1.3719221e+01   2.8586867e+01
   2.0900000e+00  -1.1833485e+01  -1.3465494e+01   2.9410941e+01
   2.1000000e+00  -1.1973920e+01  -1.3114765e+01   3.0200874e+01
   2.1100000e+00  -1.2063923e+01  -1.2674836e+01   3.0938154e+01
   2.1200000e+00  -1.2099240e+01  -1.2156398e+01   3.1605822e+01
   2.1300000e+00  -1.2077435e+01  -1.1571045e+01   3.2189906e+01
   2.1400000e+00  -1.1997894e+01  -1.0931273e+01   3.2679425e+01
   2.1500000e+00  -1.1861822e+01  -1.0250483e+01   3.3066386e+01
   2.1600000e+00  -1.1672247e+01  -9.5429799e+00   3.3345787e+01
   2.1700000e+00  -1.1433961e+01  -8.8240089e+00   3.3515633e+01
   2.1800000e+00  -1.1150419e+01  -8.1116523e+00   3.3578191e+01
   2.1900000e+00  -1.0826990e+01  -7.4219020e+00   3.3538514e+01
   2.2000000e+00  -1.0470771e+01  -6.7671040e+00   3.3402898e+01
   2.2100000e+00  -1.0088738e+01  -6.1572221e+00   3.3179281e+01
   2.2200000e+00  -9.6877460e+00  -5.5998385e+00   3.2877239e+01
   2.2300000e+00  -9.2745306e+00  -5.1001528e+00   3.2507990e+01
   2.2400000e+00  -8.8557074e+00  -4.6609830e+00   3.2084389e+01
   2.2500000e+00  -8.4377607e+00  -4.2827140e+00   3.1620242e+01
   2.2600000e+00  -8.0265454e+00  -3.9633493e+00   3.1122886e+01
   2.2700000e+00  -7.6268293e+00  -3.7004300e+00   3.0599548e+01
   2.2800000e+00  -7.2426896e+00  -3.4910169e+00   3.0057579e+01
   2.2900000e+00  -6.8775487e+00  -3.3315728e+00   2.9503476e+01
   2.3000000e+00  -6.5341746e+00  -3.2179627e+00   2.8942889e+01
   2.3100000e+00  -6.2146806e+00  -3.1454534e+00   2.8380618e+01
   2.3200000e+00  -5.9205267e+00  -3.1087308e+00   2.7820610e+01
   2.3300000e+00  -5.6525978e+00  -3.1039613e+00   2.7265727e+01
   2.3400000e+00  -5.4111659e+00  -3.1284077e+00   2.6718144e+01
   2.3500000e+00  -5.1962216e+00  -3.1790362e+00   2.6179846e+01
   2.3600000e+00  -5.0076004e+00  -3.2531886e+00   2.5652570e+01
   2.3700000e+00  -4.8449829e+00  -3.3485820e+00   2.5137802e+01
   2.3800000e+00  -4.7078948e+00  -3.4633093e+00   2.4636780e+01
   2.3900000e+00  -4.5957067e+00  -3.5958386e+00   2.4150491e+01
   2.4000000e+00  -4.5074252e+00  -3.7451574e+00   2.3679820e+01
   2.4100000e+00  -4.4415609e+00  -3.9110210e+00   2.3226002e+01
   2.4200000e+00  -4.3979667e+00  -4.0927063e+00   2.2789720e+01
   2.4300000e+00  -4.3765409e+00  -4.2896607e+00   2.2371724e+01
   2.4400000e+00  -4.3770642e+00  -4.5016004e+00   2.1972922e+01
   2.4500000e+00  -4.3991998e+00  -4.7285104e+00   2.1594385e+01
   2.4600000e+00  -4.4424930e+00  -4.9706443e+00   2.1237341e+01
   2.4700000e+00  -4.5063718e+00  -5.2285248e+00   2.0903181e+01
   2.4800000e+00  -4.5901465e+00  -5.5029429e+00   2.0593454e+01
   2.4900000e+00  -4.6930098e+00  -5.7949587e+00   2.0309869e+01
   2.5000000e+00  -4.8140367e+00  -6.1059008e+00   2.0054296e+01
   2.5100000e+00  -4.9527825e+00  -6.4366218e+00   1.9828679e+01
   2.5200000e+00  -5.1104302e+00  -6.7864692e+00   1.9635054e+01
   2.5300000e+00  -5.2873389e+00  -7.1559060e+00   1.9475928e+01
   2.5400000e+00  -5.4836838e+00  -7.5450770e+00   1.9354043e+01
   2.5500000e+00  -5.6995174e+00  -7.9537189e+00   1.9272364e+01
   2.5600000e+00  -5.9347698e+00  -8.3811601e+00   1.9234079e+01
   2.5700000e+00  -6.1892482e+00  -8.8263211e+00   1.9242595e+01
   2.5800000e+00  -6.4626374e+00  -9.2877142e+00   1.9301544e+01
   2.5900000e+00  -6.7544992e+00  -9.7634435e+00   1.9414780e+01
   2.6000000e+00  -7.0638280e+00  -1.0251218e+01   1.9584611e+01
   2.6100000e+00  -7.3897206e+00  -1.0747204e+01   1.9814284e+01
   2.6200000e+00  -7.7318082e+00  -1.1245961e+01   2.0110128e+01
   2.6300000e+00  -8.0889959e+00  -1.1741116e+01   2.0476842e+01
   2.6400000e+00  -8.4594482e+00  -1.2225364e+01   2.0917447e+01
   2.6500000e+00  -8.8405894e+00  -1.2690470e+01   2.1433284e+01
   2.6600000e+00  -9.2291036e+00  -1.3127269e+01   2.2024015e+01
   2.6700000e+00  -9.6209345e+00  -1.3525667e+01   2.2687620e+01
   2.6800000e+00  -1.0011286e+01  -1.3874638e+01   2.3420400e+01
   2.6900000e+00  -1.0394620e+01  -1.4162228e+01   2.4216978e+01
   2.7000000e+00  -1.0764660e+01  -1.4375553e+01   2.5070295e+01
   2.7100000e+00  -1.1115967e+01  -1.4503335e+01   2.5971702e+01
   2.7200000e+00  -1.1441912e+01  -1.4535606e+01   2.6906626e+01
   2.7300000e+00  -1.1734302e+01  -1.4463211e+01   2.7857289e+01
   2.7400000e+00  -1.1985814e+01  -1.4280684e+01   2.8805347e+01
   2.7500000e+00  -1.2189998e+01  -1.3986253e+01   2.9731894e+01
   2.7600000e+00  -1.2341278e+01  -1.3581832e+01   3.0617463e+01
   2.7700000e+00  -1.2434947e+01  -1.3073032e+01   3.1442023e+01
   2.7800000e+00  -1.2467211e+01  -1.2468789e+01   3.2185268e+01
   2.7900000e+00  -1.2435511e+01  -1.1782861e+01   3.2829937e+01
   2.8000000e+00  -1.2338793e+01  -1.1035836e+01   3.3362827e+01
   2.8100000e+00  -1.2177829e+01  -1.0247956e+01   3.3774745e+01
   2.8200000e+00  -1.1955253e+01  -9.4384924e+00   3.4060603e+01
   2.8300000e+00  -1.1675556e+01  -8.6257443e+00   3.4219412e+01
   2.8400000e+00  -1.1345090e+01  -7.8270382e+00   3.4254290e+01
   2.8500000e+00  -1.0972051e+01  -7.0587302e+00   3.4172464e+01
   2.8600000e+00  -1.0563588e+01  -6.3357947e+00   3.3986129e+01
   2.8700000e+00  -1.0127602e+01  -5.6692244e+00   3.3706968e+01
   2.8800000e+00  -9.6731799e+00  -5.0667305e+00   3.3345712e+01
   2.8900000e+00  -9.2086101e+00  -4.5333073e+00   3.2913801e+01
   2.9000000e+00  -8.7413853e+00  -4.0712327e+00   3.2423388e+01
   2.9100000e+00  -8.2782010e+00  -3.6800681e+00   3.1887336e+01
   2.9200000e+00  -7.8249561e+00  -3.3566582e+00   3.1319218e+01
   2.9300000e+00  -7.3867558e+00  -3.0951478e+00   3.0733272e+01
   2.9400000e+00  -6.9681906e+00  -2.8901992e+00   3.0136221e+01
   2.9500000e+00  -6.5725663e+00  -2.7375848e+00   2.9530867e+01
   2.9600000e+00  -6.2022401e+00  -2.6321639e+00   2.8922573e+01
   2.9700000e+00  -5.8590296e+00  -2.5689236e+00   2.8315829e+01
   2.9800000e+00  -5.5442126e+00  -2.5429793e+00   2.7714256e+01
   2.9900000e+00  -5.2585274e+00  -2.5495740e+00   2.7120603e+01
   3.0000000e+00  -5.0021680e+00  -2.5841341e+00   2.6536779e+01
   3.0100000e+00  -4.7747505e+00  -2.6434178e+00   2.5964471e+01
   3.0200000e+00  -4.5756443e+00  -2.7247661e+00   2.5404934e+01
   3.0300000e+00  -4.4041439e+00  -2.8257672e+00   2.4859181e+01
   3.0400000e+00  -4.2594584e+00  -2.9444562e+00   2.4328127e+01
   3.0500000e+00  -4.1407115e+00  -3.0793146e+00   2.3812593e+01
   3.0600000e+00  -4.0469417e+00  -3.2292708e+00   2.3313300e+01
   3.0700000e+00  -3.9771020e+00  -3.3936998e+00   2.2830875e+01
   3.0800000e+00  -3.9300286e+00  -3.5724163e+00   2.2365923e+01
   3.0900000e+00  -3.9047589e+00  -3.7654098e+00   2.1919238e+01
   3.1000000e+00  -3.9008669e+00  -3.9727000e+00   2.1491476e+01
   3.1100000e+00  -3.9179386e+00  -4.1945205e+00   2.1083427e+01
   3.1200000e+00  -3.9555373e+00  -4.4313269e+00   2.0696048e+01
   3.1300000e+00  -4.0132039e+00  -4.6837973e+00   2.0330459e+01
   3.1400000e+00  -4.0904567e+00  -4.9528323e+00   1.9987946e+01
   3.1500000e+00  -4.1867917e+00  -5.2395547e+00   1.9669959e+01
   3.1600000e+00  -4.3017221e+00  -5.5452408e+00   1.9378119e+01
   3.1700000e+00  -4.4354252e+00  -5.8705521e+00   1.9114234e+01
   3.1800000e+00  -4.5883111e+00  -6.2163947e+00   1.8880309e+01
   3.1900000e+00  -4.7606888e+00  -6.5836245e+00   1.8678652e+01
   3.2000000e+00  -4.9528221e+00  -6.9728586e+00   1.8511904e+01
   3.2100000e+00  -5.1649299e+00  -7.3844751e+00   1.8383029e+01
   3.2200000e+00  -5.3971861e+00  -7.8186131e+00   1.8295320e+01
   3.2300000e+00  -5.6497196e+00  -8.2751726e+00   1.8252398e+01
   3.2400000e+00  -5.9226045e+00  -8.7537998e+00   1.8258181e+01
   3.2500000e+00  -6.2153358e+00  -9.2527815e+00   1.8315293e+01
   3.2600000e+00  -6.5282271e+00  -9.7704713e+00   1.8429022e+01
   3.2700000e+00  -6.8616538e+00  -1.0304696e+01   1.8605728e+01
   3.2800000e+00  -7.2153532e+00  -1.0851833e+01   1.8850950e+01
   3.2900000e+00  -7.5884250e+00  -1.1406807e+01   1.9169409e+01
   3.3000000e+00  -7.9793311e+00  -1.1963096e+01   1.9565002e+01
   3.3100000e+00  -8.3858953e+00  -1.2512724e+01   2.0040809e+01
   3.3200000e+00  -8.8053037e+00  -1.3046267e+01   2.0599087e+01
   3.3300000e+00  -9.2341046e+00  -1.3552850e+01   2.1241273e+01
   3.3400000e+00  -9.6682085e+00  -1.4020148e+01   2.1967985e+01
   3.3500000e+00  -1.0103070e+01  -1.4435204e+01   2.2778559e+01
   3.3600000e+00  -1.0533405e+01  -1.4784816e+01   2.3667713e+01
   3.3700000e+00  -1.0951845e+01  -1.5051295e+01   2.4626858e+01
   3.3800000e+00  -1.1350669e+01  -1.5219134e+01   2.5644323e+01
   3.3900000e+00  -1.1721970e+01  -1.5275631e+01   2.6705229e+01
   3.4000000e+00  -1.2057644e+01  -1.5210885e+01   2.7791493e+01
   3.4100000e+00  -1.2349397e+01  -1.5017795e+01   2.8881826e+01
   3.4200000e+00  -1.2588760e+01  -1.4692036e+01   2.9951755e+01
   3.4300000e+00  -1.2769121e+01  -1.4231265e+01   3.0976454e+01
   3.4400000e+00  -1.2883326e+01  -1.3645788e+01   3.1928986e+01
   3.4500000e+00  -1.2925045e+01  -1.2951869e+01   3.2784314e+01
   3.4600000e+00  -1.2890735e+01  -1.2167181e+01   3.3522228e+01
   3.4700000e+00  -1.2779630e+01  -1.1310806e+01   3.4127345e+01
   3.4800000e+00  -1.2593752e+01  -1.0403242e+01   3.4589111e+01
   3.4900000e+00  -1.2337901e+01  -9.4663948e+00   3.4901802e+01
   3.5000000e+00  -1.2018468e+01  -8.5245466e+00   3.5064983e+01
   3.5100000e+00  -1.1640416e+01  -7.6049631e+00   3.5085212e+01
   3.5200000e+00  -1.1213187e+01  -6.7282535e+00   3.4971873e+01
   3.5300000e+00  -1.0746581e+01  -5.9106117e+00   3.4736681e+01
   3.5400000e+00  -1.0250280e+01  -5.1642079e+00   3.4393787e+01
   3.5500000e+00  -9.7338469e+00  -4.4971880e+00   3.3959785e+01
   3.5600000e+00  -9.2067312e+00  -3.9136739e+00   3.3453706e+01
   3.5700000e+00  -8.6781932e+00  -3.4137427e+00   3.2895405e+01
   3.5800000e+00  -8.1563514e+00  -2.9941963e+00   3.2295649e+01
   3.5900000e+00  -7.6479501e+00  -2.6507473e+00   3.1665451e+01
